0	-0.025	-0.024	-0.023	-0.022000000000000002	-0.021	-0.02	-0.019000000000000003	-0.018000000000000002	-0.017	-0.016	-0.015000000000000001	-0.014000000000000002	-0.013000000000000001	-0.012	-0.011000000000000001	-0.010000000000000002	-0.009000000000000001	-0.008	-0.006999999999999999	-0.006000000000000002	-0.005000000000000001	-0.004	-0.0030000000000000027	-0.0020000000000000018	-0.0010000000000000009	0.0	0.0010000000000000009	0.0019999999999999983	0.002999999999999999	0.004	0.0049999999999999975	0.005999999999999998	0.006999999999999999	0.008	0.009000000000000001	0.010000000000000002	0.011000000000000003	0.011999999999999997	0.012999999999999998	0.013999999999999999	0.015	0.016	0.017	0.018000000000000002	0.018999999999999996	0.019999999999999997	0.020999999999999998	0.022	0.023	0.024	0.025
-0.047462519639999354	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04717222899999936	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04688193835999936	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.046591647719999366	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04630135707999937	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.046011066439999374	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04572077579999938	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04543048515999938	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.045140194519999385	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04484990387999939	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.04455961323999939	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
-0.0442693225999994	-4.837589710767619e-10	-4.55668177536033e-10	2.1398666326569892e-11	-6.778228352535658e-11	-2.473755079753086e-10	1.9477486353384775e-10	4.0409977546422845e-10	5.62268416919285e-10	4.976867439525268e-10	3.0689645222268657e-10	-1.8260408642095212e-10	-1.628786716123251e-11	-4.4747517016471764e-10	-4.4112194777142186e-10	-2.85415924658168e-10	4.827513570818594e-11	-3.321561698773814e-10	-7.714558319050915e-10	-7.183309590825549e-10	-4.1539656538392263e-10	-2.2842087853046038e-10	-8.702607509988226e-11	1.103837924951764e-10	1.8294379827462432e-10	1.6946095805267414e-10	2.371386867451168e-10	5.854689607398122e-10	4.3623532357723445e-10	5.354779144951062e-10	1.0538632961800722e-09	1.0240664259885731e-09	9.897707656779618e-10	5.727283866154813e-10	5.771672170674788e-10	7.910046987779439e-10	6.92721749587163e-10	5.753557304623918e-10	3.934565304496191e-10	1.5460697222918838e-11	-2.7300118955388476e-10	-2.0058957099773952e-10	-5.384301861472868e-10	-3.5704606395709717e-10	-2.773725641483025e-10	-4.0092201139271335e-10	-1.0019416277358565e-11	-1.49657817701088e-10	-3.1839474976007134e-10	-6.056948918047928e-10	-1.0356707895820443e-09	-8.677020096277215e-10
